ADM4_EN;ADM4_PCODE;ADM4_REF;ADM4ALT1_EN;ADM4ALT2_EN;ADM3_EN;ADM3_PCODE;ADM2_EN;ADM2_PCODE;ADM1_EN;ADM1_PCODE;ADM0_EN;ADM0_PCODE;DATE;VALIDON;VALIDTO;ADM1_ID;ADM2_ID;ADM3_ID;AREA_SQKM
11;ZA9343011;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;40,81639298
12;ZA2121012;;;;Mbhashe;ZA2121;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC121;127,418552
13;ZA2121013;;;;Mbhashe;ZA2121;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC121;65,56838595
14;ZA2121014;;;;Mbhashe;ZA2121;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC121;183,602374
15;ZA2121015;;;;Mbhashe;ZA2121;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC121;108,4603495
16;ZA2121016;;;;Mbhashe;ZA2121;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC121;69,61936887
17;ZA2121017;;;;Mbhashe;ZA2121;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC121;90,07116256
18;ZA2121018;;;;Mbhashe;ZA2121;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC121;42,24911693
4;ZA3066004;;;;Karoo Hoogland;ZA3066;Namakwa;ZA306;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC6;NC066;2286,373941
1;ZA3067001;;;;Khâi-Ma;ZA3067;Namakwa;ZA306;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC6;NC067;1602,15803
5;ZA3094005;;;;Phokwane;ZA3094;Frances Baard;ZA309;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC9;NC094;1,690222182
7;ZA3094007;;;;Phokwane;ZA3094;Frances Baard;ZA309;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC9;NC094;0,640622174
8;ZA3094008;;;;Phokwane;ZA3094;Frances Baard;ZA309;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC9;NC094;40,79758478
9;ZA3094009;;;;Phokwane;ZA3094;Frances Baard;ZA309;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC9;NC094;229,5811992
12;ZA2154012;;;;Port St Johns;ZA2154;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC154;67,28097866
13;ZA2154013;;;;Port St Johns;ZA2154;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC154;93,85082673
14;ZA2154014;;;;Port St Johns;ZA2154;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC154;34,65504389
15;ZA2154015;;;;Port St Johns;ZA2154;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC154;27,68431408
16;ZA2154016;;;;Port St Johns;ZA2154;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC154;58,73547478
17;ZA2154017;;;;Port St Johns;ZA2154;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC154;51,34303985
5;ZA4203005;;;;Ngwathe;ZA4203;Fezile Dabi;ZA420;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC20;FS203;11,01913515
6;ZA4203006;;;;Ngwathe;ZA4203;Fezile Dabi;ZA420;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC20;FS203;1,190025156
7;ZA4203007;;;;Ngwathe;ZA4203;Fezile Dabi;ZA420;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC20;FS203;692,7443422
8;ZA4203008;;;;Ngwathe;ZA4203;Fezile Dabi;ZA420;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC20;FS203;2225,7553
9;ZA4203009;;;;Ngwathe;ZA4203;Fezile Dabi;ZA420;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC20;FS203;1,080811202
10;ZA4203010;;;;Ngwathe;ZA4203;Fezile Dabi;ZA420;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC20;FS203;1,632544707
8;ZA9367008;;;;Mogalakwena;ZA9367;Waterberg;ZA936;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC36;LIM367;215,2834204
9;ZA9367009;;;;Mogalakwena;ZA9367;Waterberg;ZA936;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC36;LIM367;176,4564543
10;ZA9367010;;;;Mogalakwena;ZA9367;Waterberg;ZA936;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC36;LIM367;158,8095305
11;ZA9367011;;;;Mogalakwena;ZA9367;Waterberg;ZA936;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC36;LIM367;106,7268831
12;ZA9367012;;;;Mogalakwena;ZA9367;Waterberg;ZA936;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC36;LIM367;16,82239419
13;ZA9367013;;;;Mogalakwena;ZA9367;Waterberg;ZA936;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC36;LIM367;198,1127606
16;ZA8324016;;;;Nkomazi;ZA8324;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP324;85,35398266
17;ZA8324017;;;;Nkomazi;ZA8324;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP324;18,46842164
18;ZA8324018;;;;Nkomazi;ZA8324;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP324;49,2625138
19;ZA8324019;;;;Nkomazi;ZA8324;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP324;119,8473123
20;ZA8324020;;;;Nkomazi;ZA8324;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP324;34,79399168
21;ZA8324021;;;;Nkomazi;ZA8324;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP324;7,024950489
22;ZA8324022;;;;Nkomazi;ZA8324;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP324;21,51139634
15;ZA5238015;;;;Alfred Duma;ZA5238;Uthukela;ZA523;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC23;KZN238;8,875898299
16;ZA5238016;;;;Alfred Duma;ZA5238;Uthukela;ZA523;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC23;KZN238;16,78309012
2;ZA2126002;;;;Ngqushwa;ZA2126;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC126;110,4648116
3;ZA2126003;;;;Ngqushwa;ZA2126;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC126;359,5644848
4;ZA2126004;;;;Ngqushwa;ZA2126;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC126;88,25040985
5;ZA2126005;;;;Ngqushwa;ZA2126;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC126;331,3240521
6;ZA2126006;;;;Ngqushwa;ZA2126;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC126;144,3597862
7;ZA2126007;;;;Ngqushwa;ZA2126;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC126;222,3311703
8;ZA2126008;;;;Ngqushwa;ZA2126;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC126;18,539776
11;ZA2155011;;;;Nyandeni;ZA2155;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC155;36,40524809
12;ZA2155012;;;;Nyandeni;ZA2155;O.R.Tambo;ZA215;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC15;EC155;16,10090785
7;ZA6382007;;;;Tswaing;ZA6382;Ngaka Modiri Molema;ZA638;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC38;NW382;227,2790891
8;ZA6382008;;;;Tswaing;ZA6382;Ngaka Modiri Molema;ZA638;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC38;NW382;4,732120984
9;ZA6382009;;;;Tswaing;ZA6382;Ngaka Modiri Molema;ZA638;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC38;NW382;614,9146183
10;ZA6382010;;;;Tswaing;ZA6382;Ngaka Modiri Molema;ZA638;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC38;NW382;498,4545003
11;ZA6382011;;;;Tswaing;ZA6382;Ngaka Modiri Molema;ZA638;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC38;NW382;3,416865274
17;ZA4203017;;;;Ngwathe;ZA4203;Fezile Dabi;ZA420;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC20;FS203;9,427461673
18;ZA4203018;;;;Ngwathe;ZA4203;Fezile Dabi;ZA420;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC20;FS203;511,838023
13;ZA6382013;;;;Tswaing;ZA6382;Ngaka Modiri Molema;ZA638;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC38;NW382;24,06811056
14;ZA6382014;;;;Tswaing;ZA6382;Ngaka Modiri Molema;ZA638;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC38;NW382;285,189049
15;ZA6382015;;;;Tswaing;ZA6382;Ngaka Modiri Molema;ZA638;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC38;NW382;1421,135766
1;ZA6383001;;;;Mafikeng;ZA6383;Ngaka Modiri Molema;ZA638;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC38;NW383;150,2951786
2;ZA6383002;;;;Mafikeng;ZA6383;Ngaka Modiri Molema;ZA638;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC38;NW383;231,5841841
3;ZA6383003;;;;Mafikeng;ZA6383;Ngaka Modiri Molema;ZA638;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC38;NW383;100,0820803
4;ZA6383004;;;;Mafikeng;ZA6383;Ngaka Modiri Molema;ZA638;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC38;NW383;1110,969902
10;ZA9331010;;;;Greater Giyani;ZA9331;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM331;81,911303
11;ZA9331011;;;;Greater Giyani;ZA9331;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM331;15,84164984
12;ZA9331012;;;;Greater Giyani;ZA9331;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM331;25,77739152
13;ZA9331013;;;;Greater Giyani;ZA9331;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM331;38,2733253
14;ZA9331014;;;;Greater Giyani;ZA9331;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM331;42,43233862
15;ZA9331015;;;;Greater Giyani;ZA9331;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM331;104,8976608
16;ZA9331016;;;;Greater Giyani;ZA9331;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM331;121,9809614
17;ZA9331017;;;;Greater Giyani;ZA9331;Mopani;ZA933;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC33;LIM331;98,61634191
30;ZA8307030;;;;Govan Mbeki;ZA8307;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP307;7,428509654
31;ZA8307031;;;;Govan Mbeki;ZA8307;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP307;0,997085806
32;ZA8307032;;;;Govan Mbeki;ZA8307;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP307;6,549024716
1;ZA8315001;;;;Thembisile;ZA8315;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP315;6,372912464
2;ZA8315002;;;;Thembisile;ZA8315;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP315;36,86884935
3;ZA8315003;;;;Thembisile;ZA8315;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP315;4,799533745
4;ZA8315004;;;;Thembisile;ZA8315;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP315;6,539943285
5;ZA8315005;;;;Thembisile;ZA8315;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP315;4,164484829
15;ZA6405015;;;;Ventersdorp/Tlokwe;ZA6405;Dr Kenneth Kaunda;ZA640;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC40;NW405;2,710197113
16;ZA6405016;;;;Ventersdorp/Tlokwe;ZA6405;Dr Kenneth Kaunda;ZA640;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC40;NW405;1,115200947
17;ZA6405017;;;;Ventersdorp/Tlokwe;ZA6405;Dr Kenneth Kaunda;ZA640;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC40;NW405;42,87040823
18;ZA6405018;;;;Ventersdorp/Tlokwe;ZA6405;Dr Kenneth Kaunda;ZA640;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC40;NW405;1,686592848
19;ZA6405019;;;;Ventersdorp/Tlokwe;ZA6405;Dr Kenneth Kaunda;ZA640;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC40;NW405;1,468950805
20;ZA6405020;;;;Ventersdorp/Tlokwe;ZA6405;Dr Kenneth Kaunda;ZA640;North West;ZA6;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NW;DC40;NW405;5,013396055
25;ZA8316025;;;;Dr JS Moroka;ZA8316;Nkangala;ZA831;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC31;MP316;33,12539031
17;ZA5238017;;;;Alfred Duma;ZA5238;Uthukela;ZA523;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC23;KZN238;55,86384598
18;ZA5238018;;;;Alfred Duma;ZA5238;Uthukela;ZA523;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC23;KZN238;71,0672773
19;ZA5238019;;;;Alfred Duma;ZA5238;Uthukela;ZA523;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC23;KZN238;72,61535152
20;ZA5238020;;;;Alfred Duma;ZA5238;Uthukela;ZA523;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC23;KZN238;35,26247902
12;ZA9343012;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;41,91576692
13;ZA9343013;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;48,00723592
14;ZA9343014;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;25,13295462
15;ZA9343015;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;68,82180123
16;ZA9343016;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;51,05364078
17;ZA9343017;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;5,487749761
18;ZA9343018;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;5,063816033
19;ZA9343019;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;51,7410096
20;ZA9343020;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;19,95367221
21;ZA9343021;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;6,947262839
22;ZA9343022;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;12,47127133
23;ZA9343023;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;6,765264396
24;ZA9343024;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;14,15356354
25;ZA9343025;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;20,04008528
26;ZA9343026;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;37,34690966
27;ZA9343027;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;30,14337396
28;ZA9343028;;;;Thulamela;ZA9343;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM343;71,11291369
18;ZA2920018;;;;Buffalo City;ZA2920;Buffalo City;ZA292;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;BUF;BUF;11,28281126
19;ZA2920019;;;;Buffalo City;ZA2920;Buffalo City;ZA292;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;BUF;BUF;10,83202761
20;ZA2920020;;;;Buffalo City;ZA2920;Buffalo City;ZA292;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;BUF;BUF;11,15161305
21;ZA2920021;;;;Buffalo City;ZA2920;Buffalo City;ZA292;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;BUF;BUF;4,28160654
22;ZA2920022;;;;Buffalo City;ZA2920;Buffalo City;ZA292;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;BUF;BUF;56,81637243
23;ZA2920023;;;;Buffalo City;ZA2920;Buffalo City;ZA292;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;BUF;BUF;10,85627499
24;ZA2920024;;;;Buffalo City;ZA2920;Buffalo City;ZA292;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;BUF;BUF;28,92047429
33;ZA4184033;;;;Matjhabeng;ZA4184;Lejweleputswa;ZA418;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC18;FS184;15,21697481
34;ZA4184034;;;;Matjhabeng;ZA4184;Lejweleputswa;ZA418;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC18;FS184;10,57912599
35;ZA4184035;;;;Matjhabeng;ZA4184;Lejweleputswa;ZA418;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC18;FS184;410,4569779
1;ZA4185001;;;;Nala;ZA4185;Lejweleputswa;ZA418;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC18;FS185;0,841411713
3;ZA4185003;;;;Nala;ZA4185;Lejweleputswa;ZA418;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC18;FS185;0,822175731
4;ZA4185004;;;;Nala;ZA4185;Lejweleputswa;ZA418;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC18;FS185;3,352722115
5;ZA4185005;;;;Nala;ZA4185;Lejweleputswa;ZA418;Free State;ZA4;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;FS;DC18;FS185;1,57668464
8;ZA5272008;;;;Jozini;ZA5272;Umkhanyakude;ZA527;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC27;KZN272;108,2649468
9;ZA5272009;;;;Jozini;ZA5272;Umkhanyakude;ZA527;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC27;KZN272;158,0417142
10;ZA5272010;;;;Jozini;ZA5272;Umkhanyakude;ZA527;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC27;KZN272;173,3221561
11;ZA5272011;;;;Jozini;ZA5272;Umkhanyakude;ZA527;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC27;KZN272;159,679821
12;ZA5272012;;;;Jozini;ZA5272;Umkhanyakude;ZA527;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC27;KZN272;126,8724264
13;ZA5272013;;;;Jozini;ZA5272;Umkhanyakude;ZA527;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC27;KZN272;54,85566392
14;ZA5272014;;;;Jozini;ZA5272;Umkhanyakude;ZA527;KwaZulu-Natal;ZA5;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;KZN;DC27;KZN272;116,8961906
77;ZA1910077;;;;City of Cape Town;ZA1910;City of Cape Town;ZA191;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;CPT;CPT;19,34566487
78;ZA1910078;;;;City of Cape Town;ZA1910;City of Cape Town;ZA191;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;CPT;CPT;4,157666147
79;ZA1910079;;;;City of Cape Town;ZA1910;City of Cape Town;ZA191;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;CPT;CPT;3,067701619
80;ZA1910080;;;;City of Cape Town;ZA1910;City of Cape Town;ZA191;Western Cape;ZA1;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;WC;CPT;CPT;1,835627751
